vids pt_graph
GRK_ZAKY80_1_7 19542
GRK_ZAKY80_1_8 19542
GRK_ZAKY80_1_9 19542
GRK_ZAKY80_1_10 19542
GRK_ZAKY80_1_11 19542
GRK_ZAKY80_1_12 19542
GRK_ZAKY80_1_13 19542
GRK_ZAKY80_1_14 19542
GRK_ZAKY80_1_15 19542
GRK_ZAKY80_1_16 19542
GRK_ZAKY80_1_17 19542
GRK_ZAKY80_1_18 19542
GRK_ZAKY80_1_19 19542
GRK_ZAKY80_1_20 19542
GRK_ZAKY80_1_21 19542
GRK_ZAKY80_1_22 19542
GRK_ZAKY80_1_23 19542
GRK_ZAKY80_1_24 19542
GRK_ZAKY80_1_25 19542
GRK_ZAKY80_1_26 19542
GRK_ZAKY80_1_27 19542
GRK_ZAKY80_1_28 19542
