VE_REF annual_fishing_credits_per_vid
GRK_NEAP110_2_13 0.00115014760648186
GRK_NEAP110_2_14 0.00115014760648186
GRK_NEAP110_2_15 0.00115014760648186
GRK_NEAP137_3_1 0.00115016120486834
GRK_NEAP154_4_1 0.00115017447101513
GRK_NEAP27_0_1 0.00115026691410051
GRK_NEAP27_0_2 0.00115026691410051
GRK_NEAP27_0_3 0.00115026691410051
GRK_NEAP27_0_4 0.00115026691410051
GRK_NEAP27_0_5 0.00115026691410051
GRK_NEAP27_0_6 0.00115026691410051
GRK_NEAP27_0_7 0.00115026691410051
GRK_NEAP68_1_1 0.00115051910632271
GRK_NEAP68_1_2 0.00115051910632271
GRK_NEAP68_1_3 0.00115051910632271
GRK_NEAP68_1_4 0.00115051910632271
GRK_NEAP68_1_5 0.00115051910632271
GRK_NEAP68_1_6 0.00115051910632271
GRK_NEAP68_1_7 0.00115051910632271
GRK_NEAP68_1_8 0.00115051910632271
GRK_NEAP68_1_9 0.00115051910632271
GRK_NEAP68_1_10 0.00115051910632271
GRK_NEAP68_1_11 0.00115051910632271
GRK_NEAP68_1_12 0.00115051910632271
GRK_NEAP68_1_13 0.00115051910632271
GRK_NEAP68_1_14 0.00115051910632271
GRK_NEAP68_1_15 0.00115051910632271
GRK_NEAP68_1_16 0.00115051910632271
GRK_NEAP68_1_17 0.00115051910632271
GRK_NEAP68_1_18 0.00115051910632271
GRK_NEAP68_1_19 0.00115051910632271
GRK_NYDR111_2_1 0.00115054551591421
GRK_NYDR111_2_2 0.00115054551591421
GRK_NYDR155_4_1 0.00115055928526099
GRK_NYDR28_0_1 0.00115058532825363
GRK_NYDR28_0_2 0.00115058532825363
GRK_NYDR69_1_1 0.00115065178624748
GRK_NYDR69_1_2 0.00115065178624748
GRK_NYDR69_1_3 0.00115065178624748
GRK_NYDR69_1_4 0.00115065178624748
GRK_NYDR69_1_5 0.00115065178624748
GRK_PALO112_2_1 0.00115066545710344
GRK_PALO29_0_1 0.0011506787290664
GRK_PALO70_1_1 0.00115071821376408
GRK_PALO70_1_2 0.00115071821376408
GRK_PALO70_1_3 0.00115071821376408
GRK_PARG113_2_1 0.00115075803238557
GRK_PARG113_2_2 0.00115075803238557
GRK_PARG113_2_3 0.00115075803238557
GRK_PARG30_0_1 0.00115077163798921
GRK_PARG71_1_1 0.00115079768578844
GRK_PARG71_1_2 0.00115079768578844
GRK_PATR114_2_1 0.00115089067787442
GRK_PATR114_2_2 0.00115089067787442
GRK_PATR114_2_3 0.00115089067787442
GRK_PATR114_2_4 0.00115089067787442
GRK_PATR114_2_5 0.00115089067787442
GRK_PATR114_2_6 0.00115089067787442
GRK_PATR114_2_7 0.00115089067787442
GRK_PATR138_3_1 0.00115102386495039
GRK_PATR138_3_2 0.00115102386495039
GRK_PATR138_3_3 0.00115102386495039
GRK_PATR138_3_4 0.00115102386495039
GRK_PATR138_3_5 0.00115102386495039
GRK_PATR138_3_6 0.00115102386495039
GRK_PATR138_3_7 0.00115102386495039
GRK_PATR138_3_8 0.00115102386495039
GRK_PATR138_3_9 0.00115102386495039
GRK_PATR138_3_10 0.00115102386495039
GRK_PATR156_4_1 0.00115111637630415
GRK_PATR156_4_2 0.00115111637630415
GRK_PATR156_4_3 0.00115111637630415
GRK_PATR156_4_4 0.00115111637630415
GRK_PATR156_4_5 0.00115111637630415
GRK_PATR156_4_6 0.00115111637630415
GRK_PATR156_4_7 0.00115111637630415
GRK_PATR31_0_1 0.00115120932284973
GRK_PATR31_0_2 0.00115120932284973
GRK_PATR31_0_3 0.00115120932284973
GRK_PATR31_0_4 0.00115120932284973
GRK_PATR31_0_5 0.00115120932284973
GRK_PATR31_0_6 0.00115120932284973
GRK_PATR31_0_7 0.00115120932284973
GRK_PATR72_1_1 0.00115140862357322
GRK_PATR72_1_2 0.00115140862357322
GRK_PATR72_1_3 0.00115140862357322
GRK_PATR72_1_4 0.00115140862357322
GRK_PATR72_1_5 0.00115140862357322
GRK_PATR72_1_6 0.00115140862357322
GRK_PATR72_1_7 0.00115140862357322
GRK_PATR72_1_8 0.00115140862357322
GRK_PATR72_1_9 0.00115140862357322
GRK_PATR72_1_10 0.00115140862357322
GRK_PATR72_1_11 0.00115140862357322
GRK_PATR72_1_12 0.00115140862357322
GRK_PATR72_1_13 0.00115140862357322
GRK_PATR72_1_14 0.00115140862357322
GRK_PATR72_1_15 0.00115140862357322
GRK_PORO115_2_1 0.00115144846608515
GRK_PORO115_2_2 0.00115144846608515
GRK_PORO115_2_3 0.00115144846608515
GRK_PORO32_0_1 0.00115147486198054
GRK_PORO32_0_2 0.00115147486198054
GRK_PORO73_1_1 0.00115148864244948
GRK_PORT116_2_1 0.00115150192390723
GRK_PORT33_0_1 0.00115151520551813
GRK_PORT74_1_1 0.00115152848728227
GRK_PREV117_2_1 0.00115160768412575
GRK_PREV117_2_2 0.00115160768412575
GRK_PREV117_2_3 0.00115160768412575
GRK_PREV117_2_4 0.00115160768412575
GRK_PREV117_2_5 0.00115160768412575
GRK_PREV117_2_6 0.00115160768412575
GRK_PREV157_4_1 0.00115162146618425
GRK_PREV34_0_1 0.0011518073132462
GRK_PREV34_0_2 0.0011518073132462
GRK_PREV34_0_3 0.0011518073132462
GRK_PREV34_0_4 0.0011518073132462
GRK_PREV34_0_5 0.0011518073132462
GRK_PREV34_0_6 0.0011518073132462
GRK_PREV34_0_7 0.0011518073132462
GRK_PREV34_0_8 0.0011518073132462
GRK_PREV34_0_9 0.0011518073132462
GRK_PREV34_0_10 0.0011518073132462
GRK_PREV34_0_11 0.0011518073132462
GRK_PREV34_0_12 0.0011518073132462
GRK_PREV34_0_13 0.0011518073132462
GRK_PREV34_0_14 0.0011518073132462
GRK_PREV75_1_1 0.00115241849829371
GRK_PREV75_1_2 0.00115241849829371
GRK_PREV75_1_3 0.00115241849829371
GRK_PREV75_1_4 0.00115241849829371
GRK_PREV75_1_5 0.00115241849829371
GRK_PREV75_1_6 0.00115241849829371
GRK_PREV75_1_7 0.00115241849829371
GRK_PREV75_1_8 0.00115241849829371
GRK_PREV75_1_9 0.00115241849829371
GRK_PREV75_1_10 0.00115241849829371
GRK_PREV75_1_11 0.00115241849829371
GRK_PREV75_1_12 0.00115241849829371
GRK_PREV75_1_13 0.00115241849829371
GRK_PREV75_1_14 0.00115241849829371
GRK_PREV75_1_15 0.00115241849829371
GRK_PREV75_1_16 0.00115241849829371
GRK_PREV75_1_17 0.00115241849829371
GRK_PREV75_1_18 0.00115241849829371
GRK_PREV75_1_19 0.00115241849829371
GRK_PREV75_1_20 0.00115241849829371
GRK_PREV75_1_21 0.00115241849829371
GRK_PREV75_1_22 0.00115241849829371
GRK_PREV75_1_23 0.00115241849829371
GRK_PREV75_1_24 0.00115241849829371
GRK_PREV75_1_25 0.00115241849829371
GRK_PREV75_1_26 0.00115241849829371
GRK_PREV75_1_27 0.00115241849829371
GRK_PREV75_1_28 0.00115241849829371
GRK_PREV75_1_29 0.00115241849829371
GRK_PREV75_1_30 0.00115241849829371
GRK_PREV75_1_31 0.00115241849829371
GRK_PREV75_1_32 0.00115241849829371
GRK_PREV75_1_33 0.00115241849829371
GRK_PREV75_1_34 0.00115241849829371
GRK_PREV75_1_35 0.00115241849829371
GRK_PREV75_1_36 0.00115241849829371
GRK_PREV75_1_37 0.00115241849829371
GRK_PREV75_1_38 0.00115241849829371
GRK_PREV75_1_39 0.00115241849829371
GRK_PREV75_1_40 0.00115241849829371
GRK_PREV75_1_41 0.00115241849829371
GRK_PREV75_1_42 0.00115241849829371
GRK_PREV75_1_43 0.00115241849829371
GRK_PREV75_1_44 0.00115241849829371
GRK_PREV75_1_45 0.00115241849829371
GRK_PREV75_1_46 0.00115241849829371
GRK_PYLO118_2_1 0.00115248495356256
GRK_PYLO118_2_2 0.00115248495356256
GRK_PYLO118_2_3 0.00115248495356256
GRK_PYLO118_2_4 0.00115248495356256
GRK_PYLO118_2_5 0.00115248495356256
GRK_PYLO35_0_1 0.0011524986461983
GRK_PYLO76_1_1 0.00115267078854261
GRK_PYLO76_1_2 0.00115267078854261
GRK_PYLO76_1_3 0.00115267078854261
GRK_PYLO76_1_4 0.00115267078854261
GRK_PYLO76_1_5 0.00115267078854261
GRK_PYLO76_1_6 0.00115267078854261
GRK_PYLO76_1_7 0.00115267078854261
GRK_PYLO76_1_8 0.00115267078854261
GRK_PYLO76_1_9 0.00115267078854261
GRK_PYLO76_1_10 0.00115267078854261
GRK_PYLO76_1_11 0.00115267078854261
GRK_PYLO76_1_12 0.00115267078854261
GRK_PYLO76_1_13 0.00115267078854261
GRK_SAGI119_2_1 0.00115268477551201
GRK_SAGI158_4_1 0.00115269807076613
GRK_SAGI77_1_1 0.00115273762475604
GRK_SAGI77_1_2 0.00115273762475604
GRK_SAGI77_1_3 0.00115273762475604
GRK_SAMI120_2_1 0.00115276405020419
GRK_SAMI120_2_2 0.00115276405020419
GRK_SAMI159_4_1 0.0011527778461017
GRK_SAMI36_0_1 0.00115279114242933
GRK_SAMI78_1_1 0.0011528172359402
GRK_SAMI78_1_2 0.0011528172359402
GRK_SYVO121_2_1 0.00115283103247421
GRK_SYVO37_0_1 0.00115284432941529
GRK_SYVO79_1_1 0.00115287042413006
GRK_SYVO79_1_2 0.00115287042413006
GRK_ZAKY122_2_1 0.00115293701411141
GRK_ZAKY122_2_2 0.00115293701411141
GRK_ZAKY122_2_3 0.00115293701411141
GRK_ZAKY122_2_4 0.00115293701411141
GRK_ZAKY122_2_5 0.00115293701411141
GRK_ZAKY139_3_1 0.00115295071211805
GRK_ZAKY160_4_1 0.00115300340739462
GRK_ZAKY160_4_2 0.00115300340739462
GRK_ZAKY160_4_3 0.00115300340739462
GRK_ZAKY160_4_4 0.00115300340739462
GRK_ZAKY38_0_1 0.00115303000554844
GRK_ZAKY38_0_2 0.00115303000554844
GRK_ZAKY80_1_1 0.0011534025
GRK_ZAKY80_1_2 0.0011534025
GRK_ZAKY80_1_3 0.0011534025
GRK_ZAKY80_1_4 0.0011534025
GRK_ZAKY80_1_5 0.0011534025
GRK_ZAKY80_1_6 0.0011534025
GRK_ZAKY80_1_7 0.0011534025
GRK_ZAKY80_1_8 0.0011534025
GRK_ZAKY80_1_9 0.0011534025
GRK_ZAKY80_1_10 0.0011534025
GRK_ZAKY80_1_11 0.0011534025
GRK_ZAKY80_1_12 0.0011534025
GRK_ZAKY80_1_13 0.0011534025
GRK_ZAKY80_1_14 0.0011534025
GRK_ZAKY80_1_15 0.0011534025
GRK_ZAKY80_1_16 0.0011534025
GRK_ZAKY80_1_17 0.0011534025
GRK_ZAKY80_1_18 0.0011534025
GRK_ZAKY80_1_19 0.0011534025
GRK_ZAKY80_1_20 0.0011534025
GRK_ZAKY80_1_21 0.0011534025
GRK_ZAKY80_1_22 0.0011534025
GRK_ZAKY80_1_23 0.0011534025
GRK_ZAKY80_1_24 0.0011534025
GRK_ZAKY80_1_25 0.0011534025
GRK_ZAKY80_1_26 0.0011534025
GRK_ZAKY80_1_27 0.0011534025
GRK_ZAKY80_1_28 0.0011534025
